"","X.1","X","crash_number","date_time","year","day_of_week","object_1","object_2","street_name","location","latitude","longitude","weather","hospitals","gender","month","month_name","day","Weekday","dow","Week","Season"
"9289",9289,9289,1500001053,NA,2015,"Friday","PASSENGER CAR","PASSENGER CAR","RINDGE AVE","RINDGE AVE & REED STREET",42.3933983,-71.132103,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9290",9290,9290,1500001055,NA,2015,"Saturday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","BRATTLE STREET","BRATTLE STREET & SPARKS STREET",42.3778,-71.1302032,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9291",9291,9291,1500001056,NA,2015,"Saturday","PASSENGER CAR","","AMHERST STREET","75 AMHERST STREET",42.360199,-71.086998,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9292",9292,9292,1500001057,NA,2015,"Saturday","PASSENGER CAR","PASSENGER CAR","CAMBRIDGE STREET","CAMBRIDGE STREET & LEONARD STREET",42.3744011,-71.1059036,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9293",9293,9293,1500001058,NA,2015,"Saturday","PASSENGER CAR","PASSENGER CAR","BROADWAY","BROADWAY & PROSPECT STREET",42.3693008,-71.1009979,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9294",9294,9294,1500001060,NA,2015,"Sunday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","CAMBRIDGE ST","CAMBRIDGE ST & THIRD ST",42.3709984,-71.0798035,"cloudy","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"9295",9295,9295,1500001059,NA,2015,"Sunday","PASSENGER CAR","PASSENGER CAR","BANKS ST.","BANKS ST. & COWPERTHWAITE ST.",42.3686981,-71.1147003,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9296",9296,9296,1500001064,NA,2015,"Monday","PASSENGER CAR","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","HAMPSHIRE ST","237 HAMPSHIRE ST",42.3740997,-71.1013031,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9297",9297,9297,1500001068,NA,2015,"Monday","PASSENGER CAR","","ALEWIFE BROOK PKWAY","200 ALEWIFE BROOK PKWAY",42.389801,-71.1424026,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9298",9298,9298,1500001070,NA,2015,"Tuesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","WESTERN AVE","144 WESTERN AVE",42.3648987,-71.1088028,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9299",9299,9299,1500001071,NA,2015,"Tuesday","PASSENGER CAR","PASSENGER CAR","WEBSTER AVE","WEBSTER AVE & PLYMOUTH ST",42.3690987,-71.0931015,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9300",9300,9300,1500001072,NA,2015,"Tuesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","CONCORD AVE","CONCORD AVE & NEW ST",42.3866997,-71.1409988,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9301",9301,9301,1500001080,NA,2015,"Wednesday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","THIRD STREET","5 THIRD STREET",42.3722992,-71.0795975,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9302",9302,9302,1500001074,NA,2015,"Wednesday","PASSENGER CAR","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","MT AUBURN ST","MT AUBURN ST & COOLIDGE AV",42.3749008,-71.1397018,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9303",9303,9303,1500001075,NA,2015,"Thursday","PASSENGER CAR","","VASSAR ST","43 VASSAR ST",42.3614998,-71.0921021,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9304",9304,9304,1500001078,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","MOTORCYCLE","MASS AVE","1000 MASS AVE",42.3690987,-71.1104965,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9305",9305,9305,1500001079,NA,2015,"Thursday","PASSENGER CAR","","FRANKLIN ST","55 FRANKLIN ST",42.3613014,-71.0997009,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9306",9306,9306,1500001082,NA,2015,"Friday","MOTORCYCLE","","MASS AVE","MASS AVE & WATERHOUSE ST",42.3778992,-71.1205978,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9307",9307,9307,1500001102,NA,2015,"Friday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","SCOTT STREET","SCOTT STREET & HOLDEN STREET",42.3796005,-71.1094971,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9308",9308,9308,1500001083,NA,2015,"Friday","PASSENGER CAR","PASSENGER CAR","MEMORIAL DR","748 MEMORIAL DR",42.3581009,-71.1154022,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9309",9309,9309,1500001084,NA,2015,"Friday","PASSENGER CAR","PASSENGER CAR","3RD ST","3RD ST & SPRING ST",42.3689995,-71.0802994,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9310",9310,9310,1500001085,NA,2015,"Saturday","PASSENGER CAR","","BOLTON STREET","85 BOLTON STREET",42.3899002,-71.1305008,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9311",9311,9311,1500001086,NA,2015,"Saturday","PASSENGER CAR","","SPRING STREET","68 SPRING STREET",42.3690987,-71.0812988,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9312",9312,9312,1500001087,NA,2015,"Saturday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","HAMPSHIRE ST.","HAMPSHIRE ST. & PROSPECT ST.",42.3722,-71.098999,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9313",9313,9313,1500001088,NA,2015,"Saturday","PASSENGER CAR","","MASS AVE","511 MASS AVE",42.3642998,-71.1018982,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9314",9314,9314,1500001089,NA,2015,"Sunday","PASSENGER CAR","","ROSELAND STREET","49 ROSELAND STREET",42.3866997,-71.1174011,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9315",9315,9315,1500001125,NA,2015,"Sunday","PASSENGER CAR","","BIGELOW","8 BIGELOW",42.3675995,-71.1056976,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9316",9316,9316,1500001090,NA,2015,"Monday","TRACTOR / SEMI-TRIALER","","MASSACHUSETTS AVE","1975 MASSACHUSETTS AVE",42.3899994,-71.120697,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9317",9317,9317,1500001092,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","MASS AVE","MASS AVE & STATE STREET",42.3625984,-71.0990982,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9318",9318,9318,1500001093,NA,2015,"Monday","UNKNOWN HEAVY TRUCK","","CLIFTON ST","CLIFTON ST & RINDGE AV",42.3936996,-71.1362,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9319",9319,9319,1500001096,NA,2015,"Monday","PASSENGER CAR","","BANKS STREET","BANKS STREET & MOUNT AUBURN STREET",42.3704987,-71.114502,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9320",9320,9320,1500001094,NA,2015,"Monday","PASSENGER CAR","","ALBANY ST","ALBANY ST & PORTLAND ST",42.3616982,-71.0940018,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9321",9321,9321,1500001095,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","CAMBRIDGE ST","160 CAMBRIDGE ST",42.3708992,-71.0784988,"sleet,hail,freezing rain or drizzle","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"9322",9322,9322,1500001097,NA,2015,"Tuesday","BUS SEATS MORE THAN 15 PEOPLE","PASSENGER CAR","BRATTLE STREET","99 BRATTLE STREET",42.3759995,-71.1244965,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9323",9323,9323,1500001104,NA,2015,"Tuesday","","","MASS AVE","MASS AVE & BLAKE ST",42.3908997,-71.1222992,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9324",9324,9324,1500001098,NA,2015,"Tuesday","PASSENGER CAR","","MASS AVE","MASS AVE & BLAKE ST",42.3908997,-71.1222992,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9325",9325,9325,1500001103,NA,2015,"Tuesday","PASSENGER CAR","","GARDEN STREET","52 GARDEN STREET",42.3804016,-71.1252975,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9326",9326,9326,1500001105,NA,2015,"Wednesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","BUS SEATS MORE THAN 15 PEOPLE","MASS AVE","MASS AVE & BRATTLE ST",42.3735008,-71.1194,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9327",9327,9327,1500001106,NA,2015,"Wednesday","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","PASSENGER CAR","WATSON ST","24 WATSON ST",42.3623009,-71.104599,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9328",9328,9328,1500001108,NA,2015,"Thursday","PASSENGER CAR","","BROADWAY","BROADWAY & TROBRIDGE",42.3731995,-71.1108017,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9329",9329,9329,1500001110,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","BINNEY STREET","355 BINNEY STREET",42.3672981,-71.0895996,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9330",9330,9330,1500001111,NA,2015,"Thursday","MOTORCYCLE","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","CONCORD TRPK","223 CONCORD TRPK",42.4007988,-71.1520996,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9331",9331,9331,1500001114,NA,2015,"Saturday","PASSENGER CAR","PASSENGER CAR","FIRST ST","119 FIRST ST",42.3671989,-71.0776978,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9332",9332,9332,1500001115,NA,2015,"Saturday","PASSENGER CAR","","RIVER ST","RIVER ST & KELLY RD",42.3633003,-71.1104965,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9333",9333,9333,1500001116,NA,2015,"Saturday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","ABERDEEN AVE","14 ABERDEEN AVE",42.3753014,-71.1457977,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9334",9334,9334,1500001117,NA,2015,"Saturday","PASSENGER CAR","PASSENGER CAR","ALBANY STREET","138 ALBANY STREET",42.360199,-71.0973969,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9335",9335,9335,1500001118,NA,2015,"Sunday","PASSENGER CAR","","HARVARD ST","HARVARD ST & PROSPECT ST",42.3683014,-71.1016998,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9336",9336,9336,1500001119,NA,2015,"Sunday","MOTORCYCLE","PASSENGER CAR","CAMBRIDGE STREET","873 CAMBRIDGE STREET",42.3725014,-71.091301,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9337",9337,9337,1500001121,NA,2015,"Monday","PASSENGER CAR","","COLUMBIA STREET","COLUMBIA STREET & BROADWAY",42.3679008,-71.0973969,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9338",9338,9338,1500001123,NA,2015,"Monday","PASSENGER CAR","PASSENGER CAR","GARDEN ST","GARDEN ST & LINNAEAN ST",42.3820992,-71.1267014,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9339",9339,9339,1500001124,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","HAMPSHIRE ST","186 HAMPSHIRE ST",42.3722,-71.098999,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9340",9340,9340,1500001126,NA,2015,"Tuesday","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","PASSENGER CAR","CONCORD AVE","CONCORD AVE & GARDEN STREET",42.3782997,-71.123703,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9341",9341,9341,1500001127,NA,2015,"Tuesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","CARDINAL MEDEIROS AVE","CARDINAL MEDEIROS AVE & CAMBRIDGE ST",42.3721008,-71.088501,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9342",9342,9342,1500001128,NA,2015,"Tuesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","PEARL ST","PEARL ST & PUTNAM AVE",42.3582993,-71.1095963,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9343",9343,9343,1500001129,NA,2015,"Wednesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","PEARL ST","PEARL ST & VALENTINE ST",42.3609009,-71.1067963,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9344",9344,9344,1500001130,NA,2015,"Wednesday","PASSENGER CAR","","CAMBRIDGE ST","1640 CAMBRIDGE ST",42.3750992,-71.111702,"sleet,hail,freezing rain or drizzle","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"9345",9345,9345,1500001131,NA,2015,"Wednesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","OTHER","COLUMBIA ST","COLUMBIA ST & HAMPSHIRE ST",42.3698997,-71.096199,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9346",9346,9346,1500001132,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","MASS AVE","77 MASS AVE",42.3591995,-71.0936966,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9347",9347,9347,1500001133,NA,2015,"Thursday","PASSENGER CAR","PASSENGER CAR","MASS AVE","MASS AVE & COGSWELL STREET",42.3917999,-71.1239014,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9348",9348,9348,1500001137,NA,2015,"Thursday","PASSENGER CAR","","HARVEY STREET","195 HARVEY STREET",42.3974991,-71.1362991,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9349",9349,9349,1500001134,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","NEW STREET","NEW STREET & CONCORD AVE",42.3866997,-71.1409988,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9350",9350,9350,1500001135,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","BUS SEATS MORE THAN 15 PEOPLE","CAMBRIDGE ST","CAMBRIDGE ST & LAMBERT ST",42.3718987,-71.0870972,"cloudy","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"9351",9351,9351,1500001138,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","MASSACHUSETTS AVE","1438 MASSACHUSETTS AVE",42.3740005,-71.1188965,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9352",9352,9352,1500001139,NA,2015,"Thursday","PASSENGER CAR","PASSENGER CAR","CHERRY","71 CHERRY",42.3644981,-71.0972977,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9353",9353,9353,1500001140,NA,2015,"Friday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","NORFOLK ST","245 NORFOLK ST",42.3702011,-71.0979996,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9354",9354,9354,1500001143,NA,2015,"Saturday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","MASSACHUSETTS AVE","MASSACHUSETTS AVE & PEABODY ST",42.3740997,-71.1187973,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9355",9355,9355,1500001144,NA,2015,"Saturday","PASSENGER CAR","","MASSACHUSETTS AV","1687 MASSACHUSETTS AV",42.3827019,-71.1195984,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9356",9356,9356,1500001146,NA,2015,"Sunday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","RIVER ST","125 RIVER ST",42.3638992,-71.1088028,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9357",9357,9357,1500001148,NA,2015,"Sunday","PASSENGER CAR","","SACRAMENTO ST","55 SACRAMENTO ST",42.3825989,-71.1144028,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9358",9358,9358,1500001166,NA,2015,"Sunday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","GORE STREET","105 GORE STREET",42.3721008,-71.0826035,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9359",9359,9359,1500001149,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","MASS AVE","1105 MASS AVE",42.3706017,-71.1136017,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9360",9360,9360,1500001152,NA,2015,"Monday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","MAIN STREET","MAIN STREET & AMES STREET",42.3625984,-71.0882034,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9361",9361,9361,1500001153,NA,2015,"Tuesday","PASSENGER CAR","PASSENGER CAR","WHITE ST","29 WHITE ST",42.3894005,-71.1175003,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9362",9362,9362,1500001156,NA,2015,"Tuesday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","MASS AVE","2362 MASS AVE",42.3961983,-71.1288986,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9363",9363,9363,1500001157,NA,2015,"Tuesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","BINNEY ST","BINNEY ST & FULKERSON ST",42.3666,-71.0882034,"rain","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9364",9364,9364,1500001158,NA,2015,"Tuesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","GREEN STREET","509 GREEN STREET",42.3671989,-71.1083984,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9365",9365,9365,1500001159,NA,2015,"Tuesday","PASSENGER CAR","PASSENGER CAR","CAMBRIDGE ST","CAMBRIDGE ST & CARDINAL MEDEIROS",42.3721008,-71.088501,"SUNNY","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"9366",9366,9366,1500001161,NA,2015,"Tuesday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","ALEWIFE BROOK PARKWAY","170 ALEWIFE BROOK PARKWAY",42.3930016,-71.1408005,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9367",9367,9367,1500001162,NA,2015,"Wednesday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","PROSPECT STREET","PROSPECT STREET & BISHOP ALLEN DRIVE",42.3662987,-71.1032028,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9368",9368,9368,1500001163,NA,2015,"Wednesday","BUS SEATS MORE THAN 15 PEOPLE","","MOUNT AUBURN ST.","MOUNT AUBURN ST. & PUTNAM AVE",42.3700981,-71.1132965,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9369",9369,9369,1500001164,NA,2015,"Wednesday","TRUCK TRAILER","","OXFORD STREET","OXFORD STREET & EVERETT STREET",42.3797989,-71.1165009,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9370",9370,9370,1500001168,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","CAMBRIDGE ST","1310 CAMBRIDGE ST",42.3736,-71.0996017,"cloudy","6","2",NA,NA,NA,NA,NA,NA,"Spring"
"9371",9371,9371,1500001169,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","PASSENGER CAR","INMAN ST","INMAN ST & HARVARD ST",42.3689995,-71.1036987,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9372",9372,9372,1500001170,NA,2015,"Thursday","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","","HOLDEN STREET","10-18 HOLDEN STREET",42.3782005,-71.1082993,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9373",9373,9373,1500001171,NA,2015,"Thursday","PASSENGER CAR","","MASS AVE","844 MASS AVE",42.3674011,-71.1071014,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9374",9374,9374,1500001172,NA,2015,"Friday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","MAIN ST","MAIN ST & OSBORNE ST",42.3630981,-71.0952988,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9375",9375,9375,1500001173,NA,2015,"Friday","PASSENGER CAR","PASSENGER CAR","MASSACHUSETTS AVENUE","2366 MASSACHUSETTS AVENUE",42.3965988,-71.1294022,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9376",9376,9376,1500001175,NA,2015,"Friday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","MASSACHUSETTS AVE.","2284 MASSACHUSETTS AVE.",42.3947983,-71.1272964,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9377",9377,9377,1500001176,NA,2015,"Saturday","PASSENGER CAR","PASSENGER CAR","COLUMBIA STREET","395 COLUMBIA STREET",42.3726006,-71.0947037,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9378",9378,9378,1500001177,NA,2015,"Saturday","PASSENGER CAR","PASSENGER CAR","PROSPECT STREET","383 PROSPECT STREET",42.3742981,-71.0975037,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9379",9379,9379,1500001178,NA,2015,"Sunday","PASSENGER CAR","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)","EIGHTH STREET","15 EIGHTH STREET",42.3711014,-71.0863037,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9380",9380,9380,1500001210,NA,2015,"Tuesday","PASSENGER CAR","UNKNOWN HEAVY TRUCK","WALDEN STREET","WALDEN STREET & CONCORD AVE",42.3838005,-71.1341019,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9381",9381,9381,1500001211,NA,2015,"Wednesday","PASSENGER CAR","PASSENGER CAR","FRANKLIN STREET","FRANKLIN STREET & RIVER STREET",42.3648987,-71.1057968,"clear","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9382",9382,9382,1500001213,NA,2015,"Wednesday","PASSENGER CAR","PASSENGER CAR","WESTERN AVE","WESTERN AVE & HOWARD STREET",42.3647003,-71.1108017,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9383",9383,9383,1500001216,NA,2015,"Wednesday","PASSENGER CAR","","BROADWAY","321 BROADWAY",42.3697014,-71.1019974,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9384",9384,9384,1500001217,NA,2015,"Wednesday","PASSENGER CAR","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","CAMBRIDGE SIDE PLACE","100 CAMBRIDGE SIDE PLACE",42.3670998,-71.0765991,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9385",9385,9385,1500001219,NA,2015,"Thursday","PASSENGER CAR","PASSENGER CAR","ALEWIFE BROOK PARKWAY","200 ALEWIFE BROOK PARKWAY",42.389801,-71.1424026,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9386",9386,9386,1500001220,NA,2015,"Thursday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","","CHILTON STREET","80 CHILTON STREET",42.3834991,-71.1377029,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9387",9387,9387,1500001221,NA,2015,"Thursday","PASSENGER CAR","PASSENGER CAR","GORE STREET","74 GORE STREET",42.3718987,-71.0812988,"snow","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9388",9388,9388,1500001222,NA,2015,"Friday","BUS SEATS MORE THAN 15 PEOPLE","PASSENGER CAR","VASSAR ST","159 VASSAR ST",42.3582001,-71.0988998,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9389",9389,9389,1500001223,NA,2015,"Friday","PASSENGER CAR","UNKNOWN HEAVY TRUCK","CAMBRIDGE STREET","CAMBRIDGE STREET & FIRST STREET",42.3706017,-71.0768967,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9390",9390,9390,1500001224,NA,2015,"Friday","BUS SEATS 7 - 15 PEOPLE","","CEDAR STREET","CEDAR STREET & MASSACHUSETTS AVE",42.3979988,-71.1308975,"SUNNY","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9391",9391,9391,1500001227,NA,2015,"Friday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","OXFORD STREET","1 OXFORD STREET",42.3802986,-71.1165009,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9392",9392,9392,1500001228,NA,2015,"Saturday","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","SIXTH ST","82 SIXTH ST",42.3689003,-71.0854034,"sleet,hail,freezing rain or drizzle","7","2",NA,NA,NA,NA,NA,NA,"Spring"
"9393",9393,9393,1500001229,NA,2015,"Sunday","PASSENGER CAR","PASSENGER CAR","MAGEE STREET","27 MAGEE STREET",42.3664017,-71.1131973,"cloudy","7","2",NA,NA,NA,NA,NA,NA,"Spring"
